entity_id	external_id	source	url	name
GENE:16193	170537	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170537	peptidylprolyl isomerase A (cyclophilin A) pseudogene 2
GENE:16194	100500737	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100500737	peptidylprolyl isomerase A (cyclophilin A) pseudogene 20
GENE:16195	170536	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170536	peptidylprolyl isomerase A (cyclophilin A) pseudogene 21
GENE:16196	653214	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/653214	peptidylprolyl isomerase A (cyclophilin A) pseudogene 22
GENE:16197	170539	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170539	peptidylprolyl isomerase A (cyclophilin A) pseudogene 3
GENE:16198	122552	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/122552	peptidylprolyl isomerase A (cyclophilin A) pseudogene 4
GENE:16199	122842	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/122842	peptidylprolyl isomerase A (cyclophilin A) pseudogene 5
GENE:16200	319128	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/319128	peptidylprolyl isomerase A (cyclophilin A) pseudogene 6
GENE:16201	5489	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5489	peptidylprolyl isomerase A (cyclophilin A) pseudogene 7
GENE:16202	341457	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/341457	peptidylprolyl isomerase A (cyclophilin A) pseudogene 8
GENE:16203	5491	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5491	peptidylprolyl isomerase A (cyclophilin A) pseudogene 9
GENE:16204	5479	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5479	peptidylprolyl isomerase B
GENE:16205	5480	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5480	peptidylprolyl isomerase C
GENE:16206	5481	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5481	peptidylprolyl isomerase D
GENE:16207	10450	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10450	peptidylprolyl isomerase E
GENE:16208	10105	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10105	peptidylprolyl isomerase F
GENE:16209	9360	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9360	peptidylprolyl isomerase G
GENE:16210	10465	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10465	peptidylprolyl isomerase H
GENE:16211	246731	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/246731	peptidylprolyl isomerase H (cyclophilin H) pseudogene 1
GENE:16212	404199	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/404199	peptidylprolyl isomerase H (cyclophilin H) pseudogene 2
GENE:16213	51645	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51645	peptidylprolyl isomerase like 1
GENE:16214	150947	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/150947	peptidylprolyl isomerase (cyclophilin)-like 1 pseudogene 1
GENE:16215	23759	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23759	peptidylprolyl isomerase like 2
GENE:16216	53938	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/53938	peptidylprolyl isomerase like 3
GENE:16217	85313	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/85313	peptidylprolyl isomerase like 4
GENE:16218	285755	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/285755	peptidylprolyl isomerase like 6
GENE:16219	9677	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9677	diphosphoinositol pentakisphosphate kinase 1
GENE:16220	554224	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/554224	diphosphoinositol pentakisphosphate kinase 1 pseudogene 1
GENE:16221	23262	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23262	diphosphoinositol pentakisphosphate kinase 2
GENE:16222	5493	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5493	periplakin
GENE:16223	5494	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5494	protein phosphatase, Mg2+/Mn2+ dependent 1A
GENE:16224	5495	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5495	protein phosphatase, Mg2+/Mn2+ dependent 1B
GENE:16225	8493	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8493	protein phosphatase, Mg2+/Mn2+ dependent 1D
GENE:16226	22843	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/22843	protein phosphatase, Mg2+/Mn2+ dependent 1E
GENE:16227	9647	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9647	protein phosphatase, Mg2+/Mn2+ dependent 1F
GENE:16228	5496	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5496	protein phosphatase, Mg2+/Mn2+ dependent 1G
GENE:16229	57460	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57460	protein phosphatase, Mg2+/Mn2+ dependent 1H
GENE:16230	333926	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/333926	protein phosphatase, Mg2+/Mn2+ dependent 1J
GENE:16231	152926	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/152926	protein phosphatase, Mg2+/Mn2+ dependent 1K
GENE:16232	151742	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/151742	protein phosphatase, Mg2+/Mn2+ dependent 1L
GENE:16233	132160	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/132160	protein phosphatase, Mg2+/Mn2+ dependent 1M
GENE:16234	147699	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/147699	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)
GENE:16235	51400	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51400	protein phosphatase methylesterase 1
GENE:16236	5498	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5498	protoporphyrinogen oxidase
GENE:16237	5499	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5499	protein phosphatase 1 catalytic subunit alpha
GENE:16238	5500	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5500	protein phosphatase 1 catalytic subunit beta
GENE:16239	5501	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5501	protein phosphatase 1 catalytic subunit gamma
GENE:16240	5514	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5514	protein phosphatase 1 regulatory subunit 10
GENE:16241	100422381	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100422381	protein phosphatase 1, regulatory subunit 10 pseudogene 1
GENE:16242	6992	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6992	protein phosphatase 1 regulatory inhibitor subunit 11
GENE:16243	94297	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/94297	protein phosphatase 1, regulatory (inhibitor) subunit 11 pseudogene 1
GENE:16244	94298	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/94298	protein phosphatase 1, regulatory (inhibitor) subunit 11 pseudogene 2
GENE:16245	4659	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4659	protein phosphatase 1 regulatory subunit 12A
GENE:16246	4660	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4660	protein phosphatase 1 regulatory subunit 12B
GENE:16247	360021	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/360021	protein phosphatase 1, regulatory subunit 12B pseudogene, Y-linked 1
GENE:16248	54776	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54776	protein phosphatase 1 regulatory subunit 12C
GENE:16249	23368	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23368	protein phosphatase 1 regulatory subunit 13B
GENE:16250	10848	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10848	protein phosphatase 1 regulatory subunit 13 like
GENE:16251	94274	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/94274	protein phosphatase 1 regulatory inhibitor subunit 14A
GENE:16252	26472	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26472	protein phosphatase 1 regulatory inhibitor subunit 14B
GENE:16253	50516	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/50516	protein phosphatase 1, regulatory (inhibitor) subunit 14B pseudogene 1
GENE:16254	729406	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/729406	protein phosphatase 1, regulatory (inhibitor) subunit 14B pseudogene 2
GENE:16255	100507617	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100507617	protein phosphatase 1, regulatory (inhibitor) subunit 14B pseudogene 3
GENE:16256	94302	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/94302	protein phosphatase 1, regulatory (inhibitor) subunit 14B pseudogene 4
GENE:16257	442256	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/442256	protein phosphatase 1, regulatory (inhibitor) subunit 14B pseudogene 5
GENE:16258	81706	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/81706	protein phosphatase 1 regulatory inhibitor subunit 14C
GENE:16259	54866	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54866	protein phosphatase 1 regulatory inhibitor subunit 14D
GENE:16260	23645	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23645	protein phosphatase 1 regulatory subunit 15A
GENE:16261	84919	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84919	protein phosphatase 1 regulatory subunit 15B
GENE:16262	84988	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84988	protein phosphatase 1 regulatory subunit 16A
GENE:16263	26051	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/26051	protein phosphatase 1 regulatory subunit 16B
GENE:16264	10842	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10842	protein phosphatase 1 regulatory subunit 17
GENE:16265	170954	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170954	protein phosphatase 1 regulatory subunit 18
GENE:16266	5502	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5502	protein phosphatase 1 regulatory inhibitor subunit 1A
GENE:16267	94304	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/94304	protein phosphatase 1, regulatory (inhibitor) subunit 1A pseudogene 1
GENE:16268	100129627	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100129627	protein phosphatase 1, regulatory (inhibitor) subunit 1A pseudogene 2
GENE:16269	84152	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84152	protein phosphatase 1 regulatory inhibitor subunit 1B
GENE:16270	151242	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/151242	protein phosphatase 1 regulatory inhibitor subunit 1C
GENE:16271	5504	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5504	protein phosphatase 1 regulatory inhibitor subunit 2
GENE:16272	129285	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/129285	protein phosphatase 1 regulatory subunit 21
GENE:16273	9858	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9858	protein phosphatase 1 regulatory subunit 26
GENE:16274	116729	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/116729	protein phosphatase 1 regulatory subunit 27
GENE:16275	153743	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/153743	PPP1R2 family member B
GENE:16276	80316	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80316	PPP1R2C family member C
GENE:16277	100507444	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100507444	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 1
GENE:16278	54036	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54036	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 2
GENE:16279	728970	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/728970	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 4
GENE:16280	649489	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/649489	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 5
GENE:16281	100130972	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100130972	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 6
GENE:16282	94310	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/94310	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 8
GENE:16283	220004	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/220004	protein phosphatase 1 regulatory subunit 32
GENE:16284	221908	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/221908	protein phosphatase 1 regulatory subunit 35
GENE:16285	145376	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/145376	protein phosphatase 1 regulatory subunit 36
GENE:16286	284352	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/284352	protein phosphatase 1 regulatory subunit 37
GENE:16287	5506	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5506	protein phosphatase 1 regulatory subunit 3A
GENE:16288	79660	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79660	protein phosphatase 1 regulatory subunit 3B
GENE:16289	5507	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5507	protein phosphatase 1 regulatory subunit 3C
GENE:16290	5509	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5509	protein phosphatase 1 regulatory subunit 3D
GENE:16291	90673	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90673	protein phosphatase 1 regulatory subunit 3E
GENE:16292	89801	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89801	protein phosphatase 1 regulatory subunit 3F
GENE:16293	648791	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/648791	protein phosphatase 1 regulatory subunit 3G
GENE:16294	286187	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/286187	protein phosphatase 1 regulatory subunit 42
GENE:16295	5510	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5510	protein phosphatase 1 regulatory subunit 7
GENE:16296	5511	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5511	protein phosphatase 1 regulatory subunit 8
GENE:16297	5512	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5512	protein phosphatase 1, regulatory subunit 8 pseudogene 1
GENE:16298	55607	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55607	protein phosphatase 1 regulatory subunit 9A
GENE:16299	84687	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84687	protein phosphatase 1 regulatory subunit 9B
GENE:16300	5515	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5515	protein phosphatase 2 catalytic subunit alpha
GENE:16301	5516	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5516	protein phosphatase 2 catalytic subunit beta
GENE:16302	5517	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5517	protein phosphatase 2, catalytic subunit, beta isozyme pseudogene 1
GENE:16303	5518	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5518	protein phosphatase 2 scaffold subunit Aalpha
GENE:16304	5519	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5519	protein phosphatase 2 scaffold subunit Abeta
GENE:16305	5520	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5520	protein phosphatase 2 regulatory subunit Balpha
GENE:16306	5521	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5521	protein phosphatase 2 regulatory subunit Bbeta
GENE:16307	5522	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5522	protein phosphatase 2 regulatory subunit Bgamma
GENE:16308	55844	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55844	protein phosphatase 2 regulatory subunit Bdelta
GENE:16309	5523	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5523	protein phosphatase 2 regulatory subunit B''alpha
GENE:16310	28227	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/28227	protein phosphatase 2 regulatory subunit B''beta
GENE:16311	55012	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55012	protein phosphatase 2 regulatory subunit B''gamma
GENE:16312	5525	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5525	protein phosphatase 2 regulatory subunit B'alpha
GENE:16313	5526	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5526	protein phosphatase 2 regulatory subunit B'beta
GENE:16314	5527	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5527	protein phosphatase 2 regulatory subunit B'gamma
GENE:16315	140921	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/140921	protein phosphatase 2, regulatory subunit B', gamma pseudogene
GENE:16316	5528	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5528	protein phosphatase 2 regulatory subunit B'delta
GENE:16317	5529	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5529	protein phosphatase 2 regulatory subunit B'epsilon
GENE:16318	5530	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5530	protein phosphatase 3 catalytic subunit alpha
GENE:16319	5532	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5532	protein phosphatase 3 catalytic subunit beta
GENE:16320	5533	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5533	protein phosphatase 3 catalytic subunit gamma
GENE:16321	5534	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5534	protein phosphatase 3 regulatory subunit B, alpha
GENE:16322	5535	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5535	protein phosphatase 3 regulatory subunit B, beta
GENE:16323	5531	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5531	protein phosphatase 4 catalytic subunit
GENE:16324	9989	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9989	protein phosphatase 4 regulatory subunit 1
GENE:16325	55370	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55370	protein phosphatase 4, regulatory subunit 1-like
GENE:16326	151987	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/151987	protein phosphatase 4 regulatory subunit 2
GENE:16327	55671	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55671	protein phosphatase 4 regulatory subunit 3A
GENE:16328	57223	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57223	protein phosphatase 4 regulatory subunit 3B
GENE:16329	139420	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/139420	protein phosphatase 4 regulatory subunit 3C
GENE:16330	57718	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57718	protein phosphatase 4 regulatory subunit 4
GENE:16331	5536	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5536	protein phosphatase 5 catalytic subunit
GENE:16332	5537	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5537	protein phosphatase 6 catalytic subunit
GENE:16333	22870	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/22870	protein phosphatase 6 regulatory subunit 1
GENE:16334	9701	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9701	protein phosphatase 6 regulatory subunit 2
GENE:16335	55291	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55291	protein phosphatase 6 regulatory subunit 3
GENE:16336	23082	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23082	PPARG related coactivator 1
GENE:16337	5538	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5538	palmitoyl-protein thioesterase 1
GENE:16338	9374	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9374	palmitoyl-protein thioesterase 2
GENE:16339	160760	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/160760	PTC7 protein phosphatase homolog
GENE:16340	23398	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23398	peptidylprolyl isomerase domain and WD repeat containing 1
GENE:16341	5539	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5539	pancreatic polypeptide
GENE:16342	10084	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10084	polyglutamine binding protein 1
GENE:16343	130814	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/130814	PQ loop repeat containing 3
GENE:16344	84366	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84366	PRAC1 small nuclear protein
GENE:16345	360205	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/360205	PRAC2 small nuclear protein
GENE:16346	84279	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84279	protease associated domain containing 1
GENE:16347	11230	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11230	PRA1 domain family member 2
GENE:16348	157285	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/157285	PEAK1 related, kinase-activating pseudokinase 1
GENE:16349	84106	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84106	PML-RARA regulated adaptor molecule 1
GENE:16350	23532	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23532	preferentially expressed antigen in melanoma
GENE:16351	65121	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/65121	PRAME family member 1
GENE:16352	343071	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/343071	PRAME family member 10
GENE:16353	440560	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/440560	PRAME family member 11
GENE:16354	390999	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/390999	PRAME family member 12
GENE:16355	400736	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/400736	PRAME family member 13
GENE:16356	729528	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/729528	PRAME family member 14
GENE:16357	653619	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/653619	PRAME family member 15
GENE:16358	391004	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/391004	PRAME family member 17
GENE:16359	391003	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/391003	PRAME family member 18
GENE:16360	645414	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/645414	PRAME family member 19
GENE:16361	65122	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/65122	PRAME family member 2
GENE:16362	645425	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/645425	PRAME family member 20
GENE:16363	653606	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/653606	PRAME family member 22
GENE:16364	441873	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/441873	PRAME family member 25
GENE:16365	645359	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/645359	PRAME family member 26
GENE:16366	101929983	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101929983	PRAME family member 27
GENE:16367	645382	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/645382	PRAME family member 33
GENE:16368	400735	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/400735	PRAME family member 4
GENE:16369	343068	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/343068	PRAME family member 5
GENE:16370	440561	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/440561	PRAME family member 6
GENE:16371	441871	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/441871	PRAME family member 7
GENE:16372	391002	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/391002	PRAME family member 8
GENE:16373	343070	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/343070	PRAME family member 9
GENE:16374	118471	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/118471	proline rich acidic protein 1
GENE:16375	5542	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5542	proline rich protein BstNI subfamily 1 (gene/pseudogene)
GENE:16376	653247	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/653247	proline rich protein BstNI subfamily 2
GENE:16377	5544	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5544	proline rich protein BstNI subfamily 3
GENE:16378	5545	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5545	proline rich protein BstNI subfamily 4
GENE:16379	9055	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9055	protein regulator of cytokinesis 1
GENE:16380	5546	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5546	proline rich mitotic checkpoint control factor
GENE:16381	768206	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/768206	photoreceptor disc component
GENE:16382	5547	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5547	prolylcarboxypeptidase
GENE:16383	639	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/639	PR/SET domain 1
GENE:16384	56980	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56980	PR/SET domain 10
GENE:16385	56981	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56981	PR/SET domain 11
GENE:16386	59335	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/59335	PR/SET domain 12
GENE:16387	59336	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/59336	PR/SET domain 13
GENE:16388	63978	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/63978	PR/SET domain 14
GENE:16389	63977	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/63977	PR/SET domain 15
GENE:16390	63976	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/63976	PR/SET domain 16
GENE:16391	7799	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7799	PR/SET domain 2
GENE:16392	11108	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11108	PR/SET domain 4
GENE:16393	11107	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11107	PR/SET domain 5
GENE:16394	93166	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/93166	PR/SET domain 6
GENE:16395	11105	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11105	PR/SET domain 7
GENE:16396	56978	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56978	PR/SET domain 8
GENE:16397	56979	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56979	PR/SET domain 9
GENE:16398	5052	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5052	peroxiredoxin 1
GENE:16399	7001	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/7001	peroxiredoxin 2
GENE:16400	359844	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/359844	peroxiredoxin 2 pseudogene 1
GENE:16401	10935	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10935	peroxiredoxin 3
GENE:16402	10549	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10549	peroxiredoxin 4
GENE:16403	25824	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/25824	peroxiredoxin 5
GENE:16404	9588	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9588	peroxiredoxin 6
GENE:16405	10113	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10113	prolactin regulatory element binding
GENE:16406	27166	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/27166	PRELI domain containing 1
GENE:16407	153768	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/153768	PRELI domain containing 2
GENE:16408	10650	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10650	PRELI domain containing 3A
GENE:16409	51012	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51012	PRELI domain containing 3B
GENE:16410	5549	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5549	proline and arginine rich end leucine rich repeat protein
GENE:16411	5550	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/5550	prolyl endopeptidase
GENE:16412	9581	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9581	prolyl endopeptidase like
GENE:16413	57580	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57580	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1
GENE:16414	80243	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80243	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2
